"No.","Time","Source","Destination","Protocol","Length","Info"
"6248","48.556804","108.139.182.81","10.50.2.42","TLSv1.3","233","Application Data"
"6249","48.556804","108.139.182.81","10.50.2.42","TLSv1.3","125","Application Data"
"6250","48.556804","172.217.29.34","10.50.2.42","TCP","1466","[TCP Out-Of-Order] 443  >  60406 [ACK] Seq=48505 Ack=2591 Win=267520 Len=1412"
"6251","48.556879","10.50.2.42","172.217.29.34","TCP","90","60406  >  443 [ACK] Seq=2591 Ack=49917 Win=65280 Len=0 SLE=88041 SRE=89453 SLE=73921 SRE=76745 SLE=65449 SRE=68273 SLE=62625 SRE=64037"
"6252","48.556911","10.50.2.42","108.139.182.81","TCP","54","60423  >  443 [ACK] Seq=3583 Ack=6216 Win=65024 Len=0"
"6253","48.557093","10.50.2.42","108.139.182.81","TLSv1.3","85","Application Data"
"6254","48.561923","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"6255","48.561923","172.217.192.84","10.50.2.42","TLSv1.2","85","[TCP Previous segment not captured] , Application Data"
"6256","48.562008","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6251#1] 60406  >  443 [ACK] Seq=2591 Ack=49917 Win=65280 Len=0 SLE=93689 SRE=95101 SLE=88041 SRE=89453 SLE=73921 SRE=76745 SLE=65449 SRE=68273"
"6257","48.562070","10.50.2.42","172.217.192.84","TCP","66","[TCP Dup ACK 6191#1] 60417  >  443 [ACK] Seq=8082 Ack=1469 Win=65280 Len=0 SLE=2437 SRE=2468"
"6258","48.562711","172.217.29.34","10.50.2.42","TCP","1466","[TCP Out-Of-Order] 443  >  60406 [ACK] Seq=58389 Ack=2591 Win=267520 Len=1412"
"6259","48.562787","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6251#2] 60406  >  443 [ACK] Seq=2591 Ack=49917 Win=65280 Len=0 SLE=56977 SRE=59801 SLE=93689 SRE=95101 SLE=88041 SRE=89453 SLE=73921 SRE=76745"
"6260","48.562994","108.139.182.81","10.50.2.42","TCP","1494","[TCP Previous segment not captured] 443  >  60423 [ACK] Seq=35016 Ack=3583 Win=77312 Len=1440"
"6261","48.563074","10.50.2.42","108.139.182.81","TCP","66","[TCP Dup ACK 6252#1] 60423  >  443 [ACK] Seq=3614 Ack=6216 Win=65024 Len=0 SLE=35016 SRE=36456"
"6262","48.574751","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"6263","48.574846","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6251#3] 60406  >  443 [ACK] Seq=2591 Ack=49917 Win=65280 Len=0 SLE=99337 SRE=100749 SLE=56977 SRE=59801 SLE=93689 SRE=95101 SLE=88041 SRE=89453"
"6264","48.575436","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"6265","48.575506","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6251#4] 60406  >  443 [ACK] Seq=2591 Ack=49917 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=56977 SRE=59801 SLE=93689 SRE=95101"
"6266","48.575588","108.139.182.81","10.50.2.42","TCP","1494","[TCP Out-Of-Order] 443  >  60423 [ACK] Seq=6216 Ack=3614 Win=77312 Len=1440"
"6267","48.575649","10.50.2.42","108.139.182.81","TCP","66","60423  >  443 [ACK] Seq=3614 Ack=7656 Win=65280 Len=0 SLE=35016 SRE=36456"
"6268","48.588570","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"6269","48.588570","200.129.233.13","10.50.2.42","TCP","1466","443  >  60408 [ACK] Seq=431577 Ack=5654 Win=268800 Len=1412"
"6270","48.588666","10.50.2.42","172.217.29.34","TCP","90","60406  >  443 [ACK] Seq=2591 Ack=52741 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=56977 SRE=59801 SLE=93689 SRE=95101"
"6271","48.588719","10.50.2.42","200.129.233.13","TCP","74","[TCP Dup ACK 6244#1] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=428753 SRE=432989 SLE=418869 SRE=420281"
"6272","48.588843","108.139.182.81","10.50.2.42","TCP","1494","[TCP Retransmission] 443  >  60423 [ACK] Seq=7656 Ack=3614 Win=77312 Len=1440"
"6273","48.588878","10.50.2.42","108.139.182.81","TCP","66","60423  >  443 [ACK] Seq=3614 Ack=9096 Win=65280 Len=0 SLE=35016 SRE=36456"
"6274","48.592006","172.217.29.34","10.50.2.42","TCP","1466","[TCP Out-Of-Order] 443  >  60406 [ACK] Seq=52741 Ack=2591 Win=267520 Len=1412"
"6275","48.592131","10.50.2.42","172.217.29.34","TCP","90","60406  >  443 [ACK] Seq=2591 Ack=55565 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=56977 SRE=59801 SLE=93689 SRE=95101"
"6276","48.597255","35.201.123.184","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60419 [ACK] Seq=1 Ack=1796 Win=268032 Len=1412"
"6277","48.597437","10.50.2.42","35.201.123.184","TCP","54","60419  >  443 [ACK] Seq=1796 Ack=2049 Win=65280 Len=0"
"6278","48.603822","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=55565 Ack=2591 Win=267520 Len=1412"
"6279","48.603938","10.50.2.42","172.217.29.34","TCP","90","60406  >  443 [ACK] Seq=2591 Ack=59801 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101 SLE=88041 SRE=89453"
"6280","48.607721","172.217.29.34","10.50.2.42","TCP","2878","[TCP Retransmission] 443  >  60406 [PSH, ACK] Seq=59801 Ack=2591 Win=267520 Len=2824"
"6281","48.607845","10.50.2.42","172.217.29.34","TCP","90","60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101 SLE=88041 SRE=89453"
"6282","48.618047","52.84.83.84","10.50.2.42","TCP","1494","[TCP Retransmission] 443  >  60418 [ACK] Seq=1 Ack=1831 Win=71680 Len=1440"
"6283","48.618174","10.50.2.42","52.84.83.84","TCP","66","60418  >  443 [ACK] Seq=1831 Ack=2881 Win=65280 Len=0 SLE=4321 SRE=5633"
"6284","48.620045","108.139.182.81","10.50.2.42","TCP","2934","[TCP Retransmission] 443  >  60423 [PSH, ACK] Seq=9096 Ack=3614 Win=77312 Len=2880"
"6285","48.620152","10.50.2.42","108.139.182.81","TCP","66","60423  >  443 [ACK] Seq=3614 Ack=11976 Win=65280 Len=0 SLE=35016 SRE=36456"
"6286","48.620305","108.139.182.81","10.50.2.42","TCP","2934","[TCP Retransmission] 443  >  60423 [PSH, ACK] Seq=11976 Ack=3614 Win=77312 Len=2880"
"6287","48.620395","10.50.2.42","108.139.182.81","TCP","66","60423  >  443 [ACK] Seq=3614 Ack=14856 Win=65280 Len=0 SLE=35016 SRE=36456"
"6288","48.620629","35.201.123.184","10.50.2.42","TLSv1.2","1466","Ignored Unknown Record"
"6289","48.620629","35.201.123.184","10.50.2.42","TLSv1.2","690","Ignored Unknown Record"
"6290","48.620714","10.50.2.42","35.201.123.184","TCP","54","60419  >  443 [ACK] Seq=1796 Ack=4097 Win=65280 Len=0"
"6291","48.622915","52.253.67.116","10.50.2.42","TCP","1514","[TCP Retransmission] 443  >  60416 [ACK] Seq=4097 Ack=1828 Win=64512 Len=1460 [TCP PDU reassembled in 6408]"
"6292","48.622915","35.201.123.184","10.50.2.42","TLSv1.2","1466","Ignored Unknown Record"
"6293","48.623046","10.50.2.42","52.253.67.116","TCP","66","60416  >  443 [ACK] Seq=1828 Ack=5557 Win=65280 Len=0 SLE=7017 SRE=7283"
"6294","48.626031","200.129.233.13","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60408 [ACK] Seq=420281 Ack=5654 Win=268800 Len=1412"
"6295","48.626130","10.50.2.42","200.129.233.13","TCP","74","[TCP Dup ACK 6244#2] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=418869 SRE=421693 SLE=428753 SRE=432989"
"6296","48.631064","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=68273 Ack=2591 Win=267520 Len=1412"
"6297","48.631149","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#1] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=65449 SRE=69685 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6298","48.631607","52.84.83.84","10.50.2.42","TCP","1494","[TCP Retransmission] 443  >  60418 [ACK] Seq=2881 Ack=1831 Win=71680 Len=1440"
"6299","48.631712","10.50.2.42","52.84.83.84","TCP","54","60418  >  443 [ACK] Seq=1831 Ack=5633 Win=65280 Len=0"
"6300","48.634163","108.139.182.81","10.50.2.42","TCP","1494","[TCP Retransmission] 443  >  60423 [ACK] Seq=20616 Ack=3614 Win=77312 Len=1440"
"6301","48.634234","10.50.2.42","108.139.182.81","TCP","74","[TCP Dup ACK 6287#1] 60423  >  443 [ACK] Seq=3614 Ack=14856 Win=65280 Len=0 SLE=20616 SRE=22056 SLE=35016 SRE=36456"
"6302","48.634380","10.50.2.42","52.84.83.84","TLSv1.2","118","Change Cipher Spec, Application Data"
"6303","48.634624","10.50.2.42","52.84.83.84","TLSv1.2","146","Application Data"
"6304","48.634788","10.50.2.42","52.84.83.84","TLSv1.2","511","Application Data"
"6305","48.639077","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=69685 Ack=2591 Win=267520 Len=1412"
"6306","48.639077","200.129.233.13","10.50.2.42","TCP","1466","[TCP Fast Retransmission] 443  >  60408 [PSH, ACK] Seq=424517 Ack=5654 Win=268800 Len=1412"
"6307","48.639144","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#2] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=65449 SRE=71097 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6308","48.639203","10.50.2.42","200.129.233.13","TCP","82","[TCP Dup ACK 6244#3] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=424517 SRE=425929 SLE=418869 SRE=421693 SLE=428753 SRE=432989"
"6309","48.643222","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"6310","48.643276","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#3] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=72509 SRE=76745 SLE=65449 SRE=71097 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6311","48.646036","10.50.2.42","10.50.3.254","ICMP","342","Echo (ping) request  id=0x0001, seq=786/4611, ttl=128 (reply in 6320)"
"6312","48.646817","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"6313","48.646817","52.84.83.84","10.50.2.42","TCP","60","443  >  60418 [ACK] Seq=5633 Ack=1895 Win=71680 Len=0"
"6314","48.646817","52.84.83.84","10.50.2.42","TLSv1.2","233","Application Data"
"6315","48.646817","52.84.83.84","10.50.2.42","TCP","60","443  >  60418 [ACK] Seq=5812 Ack=2444 Win=74240 Len=0"
"6316","48.646817","52.84.83.84","10.50.2.42","TLSv1.2","125","Application Data"
"6317","48.646925","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#4] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=72509 SRE=78157 SLE=65449 SRE=71097 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6318","48.647023","10.50.2.42","52.84.83.84","TCP","54","60418  >  443 [ACK] Seq=2444 Ack=5883 Win=65280 Len=0"
"6319","48.647298","10.50.2.42","52.84.83.84","TLSv1.2","85","Application Data"
"6320","48.652081","10.50.3.254","10.50.2.42","ICMP","342","Echo (ping) reply    id=0x0001, seq=786/4611, ttl=255 (request in 6311)"
"6321","48.653294","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"6322","48.653294","172.217.192.84","10.50.2.42","TCP","1022","[TCP Retransmission] 443  >  60417 [PSH, ACK] Seq=1469 Ack=8082 Win=262144 Len=968"
"6323","48.653386","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#5] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=72509 SRE=79569 SLE=65449 SRE=71097 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6324","48.653504","10.50.2.42","172.217.192.84","TCP","54","60417  >  443 [ACK] Seq=8082 Ack=2468 Win=64512 Len=0"
"6325","48.653788","10.50.2.42","172.217.192.84","TLSv1.2","85","Application Data"
"6326","48.658148","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"6327","48.658148","200.129.233.13","10.50.2.42","TCP","1466","[TCP Fast Retransmission] 443  >  60408 [ACK] Seq=425929 Ack=5654 Win=268800 Len=1412"
"6328","48.658237","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#6] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=65449 SRE=79569 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6329","48.658312","10.50.2.42","200.129.233.13","TCP","82","[TCP Dup ACK 6244#4] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=424517 SRE=427341 SLE=418869 SRE=421693 SLE=428753 SRE=432989"
"6330","48.663614","172.217.29.34","10.50.2.42","TCP","1466","[TCP Fast Retransmission] 443  >  60406 [ACK] Seq=80981 Ack=2591 Win=267520 Len=1412"
"6331","48.663680","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#7] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=80981 SRE=82393 SLE=65449 SRE=79569 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6332","48.663840","200.129.233.13","10.50.2.42","TCP","1466","[TCP Fast Retransmission] 443  >  60408 [ACK] Seq=421693 Ack=5654 Win=268800 Len=1412"
"6333","48.663860","10.50.2.42","200.129.233.13","TCP","82","[TCP Dup ACK 6244#5] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=418869 SRE=423105 SLE=424517 SRE=427341 SLE=428753 SRE=432989"
"6334","48.666980","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Continuation Data"
"6335","48.667061","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#8] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=80981 SRE=83805 SLE=65449 SRE=79569 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6336","48.667369","10.50.2.42","172.217.30.78","TCP","66","60424  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"6337","48.670126","200.129.233.13","10.50.2.42","TCP","1466","[TCP Fast Retransmission] 443  >  60408 [ACK] Seq=423105 Ack=5654 Win=268800 Len=1412"
"6338","48.670195","10.50.2.42","200.129.233.13","TCP","74","[TCP Dup ACK 6244#6] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=418869 SRE=427341 SLE=428753 SRE=432989"
"6339","48.674277","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Continuation Data"
"6340","48.674360","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#9] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=80981 SRE=85217 SLE=65449 SRE=79569 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6341","48.675355","200.129.233.13","10.50.2.42","TCP","1466","[TCP Fast Retransmission] 443  >  60408 [ACK] Seq=427341 Ack=5654 Win=268800 Len=1412"
"6342","48.675428","10.50.2.42","200.129.233.13","TCP","66","[TCP Dup ACK 6244#7] 60408  >  443 [ACK] Seq=5654 Ack=417457 Win=130816 Len=0 SLE=418869 SRE=432989"
"6343","48.677022","10.50.2.42","35.201.123.184","TCP","54","60419  >  443 [ACK] Seq=1796 Ack=5509 Win=65280 Len=0"
"6344","48.679774","172.217.30.78","10.50.2.42","TCP","66","443  >  60424 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"6345","48.679934","10.50.2.42","172.217.30.78","TCP","54","60424  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"6346","48.680515","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Continuation Data"
"6347","48.680599","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#10] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=80981 SRE=86629 SLE=65449 SRE=79569 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6348","48.680747","10.50.2.42","172.217.30.78","TCP","1466","60424  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 6349]"
"6349","48.680747","10.50.2.42","172.217.30.78","TLSv1.2","399","Client Hello (SNI=play.google.com)"
"6350","48.680782","200.129.233.13","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Continuation Data"
"6351","48.680889","10.50.2.42","200.129.233.13","TCP","54","60408  >  443 [ACK] Seq=5654 Ack=432989 Win=130816 Len=0"
"6352","48.685917","172.217.30.78","10.50.2.42","TCP","60","443  >  60424 [ACK] Seq=1 Ack=1413 Win=994048 Len=0"
"6353","48.685917","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Continuation Data"
"6354","48.686001","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6281#11] 60406  >  443 [ACK] Seq=2591 Ack=64037 Win=65280 Len=0 SLE=80981 SRE=89453 SLE=65449 SRE=79569 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6355","48.689679","200.129.233.13","10.50.2.42","TCP","1466","[TCP Previous segment not captured] 443  >  60408 [ACK] Seq=434401 Ack=5654 Win=268800 Len=1412, Continuation Data"
"6356","48.689679","172.217.29.34","10.50.2.42","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"6357","48.689762","10.50.2.42","200.129.233.13","TCP","66","[TCP Dup ACK 6351#1] 60408  >  443 [ACK] Seq=5654 Ack=432989 Win=130816 Len=0 SLE=434401 SRE=435813"
"6358","48.689883","10.50.2.42","172.217.29.34","TCP","90","60406  >  443 [ACK] Seq=2591 Ack=79569 Win=65280 Len=0 SLE=80981 SRE=89453 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6359","48.693967","172.217.30.78","10.50.2.42","TCP","66","443  >  60424 [ACK] Seq=1 Ack=1758 Win=994048 Len=0 SLE=1 SRE=1758"
"6360","48.693967","200.129.233.13","10.50.2.42","TLSv1.3","1466","Continuation Data"
"6361","48.694069","10.50.2.42","200.129.233.13","TCP","66","[TCP Dup ACK 6351#2] 60408  >  443 [ACK] Seq=5654 Ack=432989 Win=130816 Len=0 SLE=434401 SRE=437225"
"6362","48.694668","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=89453 Ack=2591 Win=267520 Len=1412"
"6363","48.694727","10.50.2.42","172.217.29.34","TCP","90","[TCP Dup ACK 6358#1] 60406  >  443 [ACK] Seq=2591 Ack=79569 Win=65280 Len=0 SLE=80981 SRE=90865 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6364","48.702095","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=79569 Ack=2591 Win=267520 Len=1412"
"6365","48.702233","10.50.2.42","172.217.29.34","TCP","82","60406  >  443 [ACK] Seq=2591 Ack=90865 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6366","48.704688","200.129.233.13","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"6367","48.704688","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=90865 Ack=2591 Win=267520 Len=1412"
"6368","48.704778","10.50.2.42","200.129.233.13","TCP","74","[TCP Dup ACK 6351#3] 60408  >  443 [ACK] Seq=5654 Ack=432989 Win=130816 Len=0 SLE=438637 SRE=440049 SLE=434401 SRE=437225"
"6369","48.704881","10.50.2.42","172.217.29.34","TCP","82","60406  >  443 [ACK] Seq=2591 Ack=92277 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749 SLE=93689 SRE=95101"
"6370","48.708546","52.84.83.84","10.50.2.42","TCP","60","443  >  60418 [ACK] Seq=5883 Ack=2475 Win=74240 Len=0"
"6371","48.708546","200.129.233.13","10.50.2.42","TLSv1.3","1466","Continuation Data"
"6372","48.708640","10.50.2.42","200.129.233.13","TCP","74","[TCP Dup ACK 6351#4] 60408  >  443 [ACK] Seq=5654 Ack=432989 Win=130816 Len=0 SLE=438637 SRE=441461 SLE=434401 SRE=437225"
"6373","48.711042","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=92277 Ack=2591 Win=267520 Len=1412"
"6374","48.711158","10.50.2.42","172.217.29.34","TCP","74","60406  >  443 [ACK] Seq=2591 Ack=95101 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6375","48.721425","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=95101 Ack=2591 Win=267520 Len=1412"
"6376","48.721537","10.50.2.42","172.217.29.34","TCP","74","60406  >  443 [ACK] Seq=2591 Ack=96513 Win=65280 Len=0 SLE=107809 SRE=109221 SLE=99337 SRE=100749"
"6377","48.722404","172.217.29.34","10.50.2.42","TCP","2878","[TCP Retransmission] 443  >  60406 [PSH, ACK] Seq=96513 Ack=2591 Win=267520 Len=2824"
"6378","48.722539","10.50.2.42","172.217.29.34","TCP","66","60406  >  443 [ACK] Seq=2591 Ack=100749 Win=65280 Len=0 SLE=107809 SRE=109221"
"6379","48.725756","172.217.192.84","10.50.2.42","TCP","60","443  >  60417 [ACK] Seq=2468 Ack=8113 Win=262144 Len=0"
"6380","48.725756","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=100749 Ack=2591 Win=267520 Len=1412"
"6381","48.725756","200.129.233.13","10.50.2.42","TLSv1.3","469","[TCP Previous segment not captured] , Continuation Data"
"6382","48.725888","10.50.2.42","172.217.29.34","TCP","66","60406  >  443 [ACK] Seq=2591 Ack=102161 Win=65280 Len=0 SLE=107809 SRE=109221"
"6383","48.725953","10.50.2.42","200.129.233.13","TCP","82","[TCP Dup ACK 6351#5] 60408  >  443 [ACK] Seq=5654 Ack=432989 Win=130816 Len=0 SLE=445697 SRE=446112 SLE=438637 SRE=441461 SLE=434401 SRE=437225"
"6384","48.729032","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=102161 Ack=2591 Win=267520 Len=1412"
"6385","48.729155","10.50.2.42","172.217.29.34","TCP","66","60406  >  443 [ACK] Seq=2591 Ack=103573 Win=65280 Len=0 SLE=107809 SRE=109221"
"6386","48.734762","172.217.29.34","10.50.2.42","TCP","1466","[TCP Retransmission] 443  >  60406 [ACK] Seq=103573 Ack=2591 Win=267520 Len=1412"
"6387","48.734879","10.50.2.42","172.217.29.34","TCP","66","60406  >  443 [ACK] Seq=2591 Ack=104985 Win=65280 Len=0 SLE=107809 SRE=109221"
